City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
260,Aitape,PG,2022-08-09 01:47:45,-3.1374,142.3475,83.12,75,62,8.03,broken clouds
261,Kruisfontein,ZA,2022-08-09 01:47:45,-34.0033,24.7314,50.88,88,100,7.07,overcast clouds
262,Kulu,TR,2022-08-09 01:47:46,39.0951,33.0799,69.35,50,0,8.57,clear sky
263,Severo-Kurilsk,RU,2022-08-09 01:45:17,50.6789,156.125,55.87,95,100,20.13,overcast clouds
264,Sao Joao Da Barra,BR,2022-08-09 01:47:46,-21.6403,-41.0511,70.16,90,78,4.85,broken clouds
265,Banepa,NP,2022-08-09 01:47:51,27.6298,85.5214,71.92,88,40,2.3,scattered clouds
266,Sao Mateus Do Maranhao,BR,2022-08-09 01:47:51,-4.0417,-44.475,72.55,74,2,4.65,clear sky
267,Namwala,ZM,2022-08-09 01:47:51,-15.7504,26.4384,54.93,45,0,2.39,clear sky
268,Copiapo,CL,2022-08-09 01:47:52,-27.3667,-70.3333,49.69,38,0,0.92,clear sky
269,Agadez,NE,2022-08-09 01:47:52,19.75,10.25,86.88,46,93,16.42,overcast clouds
270,Saint-Joseph,RE,2022-08-09 01:47:52,-21.3667,55.6167,63.21,77,19,9.51,few clouds
271,Mezhova,UA,2022-08-09 01:47:53,48.2532,36.7347,67.93,40,0,7.16,clear sky
272,Sayaxche,GT,2022-08-09 01:47:53,16.5167,-90.1667,72.14,97,100,3.38,overcast clouds
273,Carballo,ES,2022-08-09 01:47:53,43.213,-8.691,69.22,91,2,5.3,clear sky
274,Tamale,GH,2022-08-09 01:47:54,9.4008,-0.8393,75.22,79,98,6.53,overcast clouds
275,Amazar,RU,2022-08-09 01:47:54,53.858,120.875,55.31,64,100,11.32,overcast clouds
276,Novikovo,RU,2022-08-09 01:47:54,51.1537,37.8879,68.45,58,77,5.93,broken clouds
277,Pisco,PE,2022-08-09 01:46:43,-13.7,-76.2167,61.02,82,0,5.75,clear sky
278,Bilibino,RU,2022-08-09 01:45:24,68.0546,166.4372,63.52,32,100,4.52,overcast clouds
279,Tolstoy-Yurt,RU,2022-08-09 01:47:55,43.4444,45.7722,59.32,88,0,2.24,clear sky
280,Belmonte,BR,2022-08-09 01:47:55,-15.8631,-38.8828,70.83,76,23,8.34,few clouds
281,Ostrovnoy,RU,2022-08-09 01:47:56,68.0531,39.5131,47.41,87,12,7.29,few clouds
282,Lazaro Cardenas,MX,2022-08-09 01:47:56,17.9583,-102.2,80.65,77,100,2.93,overcast clouds
283,Rawson,AR,2022-08-09 01:47:56,-43.3002,-65.1023,43.52,69,67,15.17,broken clouds
284,Marrakesh,MA,2022-08-09 01:48:01,31.6315,-8.0083,71.67,64,0,6.91,clear sky
285,Clonakilty,IE,2022-08-09 01:48:01,51.6231,-8.8706,58.21,68,66,5.7,broken clouds
286,Milyutinskaya,RU,2022-08-09 01:48:01,48.6279,41.6679,70.48,39,6,7.81,clear sky
287,Manokwari,ID,2022-08-09 01:44:24,-0.8667,134.0833,82.26,70,100,6.29,overcast clouds
288,Virginia Beach,US,2022-08-09 01:44:59,36.8529,-75.978,87.03,72,0,10.36,clear sky
289,Maraba,BR,2022-08-09 01:48:02,-5.3686,-49.1178,77.18,78,0,1.14,clear sky
290,Batemans Bay,AU,2022-08-09 01:48:02,-35.7167,150.1833,56.1,72,98,8.77,overcast clouds
291,Slave Lake,CA,2022-08-09 01:47:34,55.2834,-114.769,67.98,45,100,17.27,overcast clouds
292,Kimbe,PG,2022-08-09 01:48:03,-5.5502,150.1429,88.47,60,29,4.7,light rain
293,Lorengau,PG,2022-08-09 01:48:03,-2.0226,147.2712,83.55,73,61,10.51,light rain
294,Udachnyy,RU,2022-08-09 01:48:04,66.4167,112.4,56.93,66,6,4.61,clear sky
295,Mahebourg,MU,2022-08-09 01:48:04,-20.4081,57.7,70.09,78,40,11.5,scattered clouds
296,East London,ZA,2022-08-09 01:48:04,-33.0153,27.9116,60.4,82,23,5.59,few clouds
297,Litovko,RU,2022-08-09 01:48:04,49.2361,135.1742,70.92,63,6,11.72,clear sky
298,Guajara,BR,2022-08-09 01:48:05,-2.9667,-57.6667,75.63,78,53,2.08,broken clouds
299,Kurumkan,RU,2022-08-09 01:48:05,54.3,110.3,63.99,55,1,0.87,clear sky
300,Jinchang,CN,2022-08-09 01:48:05,38.4953,102.1739,67.12,85,100,8.43,overcast clouds
301,Rio Grande City,US,2022-08-09 01:43:37,26.3798,-98.8203,85.87,52,93,17.4,overcast clouds
302,Trstena,SK,2022-08-09 01:48:06,49.361,19.6125,58.59,86,79,4.32,broken clouds
303,Muros,ES,2022-08-09 01:48:06,42.7762,-9.0603,66.69,85,1,5.35,clear sky
304,Eydhafushi,MV,2022-08-09 01:48:07,5.1033,73.0708,80.76,81,100,14.99,overcast clouds
305,Tabou,CI,2022-08-09 01:48:07,4.423,-7.3528,73.26,86,80,9.04,broken clouds
306,Red Bluff,US,2022-08-09 01:48:07,40.1785,-122.2358,99.28,11,0,14.97,clear sky
307,Ust-Kuyga,RU,2022-08-09 01:48:08,70.0167,135.6,67.12,47,71,2.13,broken clouds
308,Outlook,CA,2022-08-09 01:48:08,51.5001,-107.0513,76.35,40,0,19.01,clear sky
309,Gaoyou,CN,2022-08-09 01:48:08,32.7858,119.4278,91.51,63,100,7.83,overcast clouds
310,Lasa,IT,2022-08-09 01:48:09,46.6166,10.7002,65.28,84,0,2.42,clear sky
311,Barao De Melgaco,BR,2022-08-09 01:48:09,-16.1944,-55.9675,74.12,86,100,2.98,overcast clouds
312,Sal Rei,CV,2022-08-09 01:48:09,16.1833,-22.9167,77.99,79,100,2.13,overcast clouds
313,Mahon,ES,2022-08-09 01:48:10,39.8885,4.2658,77.56,88,0,2.3,clear sky
314,Hovd,MN,2022-08-09 01:48:10,48.0056,91.6419,69.3,39,100,1.61,overcast clouds
315,Dunkirk,FR,2022-08-09 01:48:10,51.05,2.3667,65.08,89,7,10.2,clear sky
316,Antalaha,MG,2022-08-09 01:48:11,-14.9003,50.2788,68.56,80,96,7.99,overcast clouds
317,Sabang,ID,2022-08-09 01:48:11,5.8933,95.3214,82.27,72,100,15.01,overcast clouds
318,Mahanje,TZ,2022-08-09 01:48:11,-9.9333,35.3333,53.76,78,3,2.77,clear sky
319,Ilheus,BR,2022-08-09 01:45:16,-14.7889,-39.0494,67.82,100,20,5.75,few clouds
320,Aykhal,RU,2022-08-09 01:48:12,66.0,111.5,56.17,65,20,5.73,few clouds
321,Derbent,RU,2022-08-09 01:48:12,42.0678,48.2899,73.54,60,0,8.61,clear sky
322,Serik,TR,2022-08-09 01:48:12,36.9169,31.0989,79.05,83,0,3.33,clear sky
323,Souillac,MU,2022-08-09 01:48:13,-20.5167,57.5167,70.18,78,40,11.5,scattered clouds
324,Tuatapere,NZ,2022-08-09 01:48:13,-46.1333,167.6833,42.98,57,5,5.5,clear sky
325,Rexburg,US,2022-08-09 01:48:14,43.826,-111.7897,89.11,20,0,6.91,clear sky
326,Saint-Augustin,CA,2022-08-09 01:48:14,51.226,-58.6502,56.62,67,100,2.71,overcast clouds
327,Lubango,AO,2022-08-09 01:48:14,-14.9172,13.4925,57.72,22,0,5.3,clear sky
328,Allapalli,IN,2022-08-09 01:48:15,19.4167,80.0667,74.52,98,100,4.92,overcast clouds
329,Thunder Bay,CA,2022-08-09 01:45:22,48.4001,-89.3168,66.18,72,20,3.44,few clouds
330,Boromo,BF,2022-08-09 01:48:15,11.75,-2.9333,76.48,80,96,5.44,light rain
331,Tura,IN,2022-08-09 01:48:15,25.5198,90.2201,80.11,80,3,6.06,clear sky
332,Susehri,TR,2022-08-09 01:48:16,40.1644,38.0867,61.18,89,8,2.33,clear sky
333,Srednekolymsk,RU,2022-08-09 01:48:16,67.45,153.6833,80.67,41,73,2.84,broken clouds
334,Peniche,PT,2022-08-09 01:48:16,39.3558,-9.3811,66.11,89,6,4.14,clear sky
335,Tateyama,JP,2022-08-09 01:48:17,34.9833,139.8667,88.11,80,99,22.06,overcast clouds
336,Najran,SA,2022-08-09 01:48:17,17.4924,44.1277,84.85,56,28,7.63,scattered clouds
337,Vazante,BR,2022-08-09 01:48:17,-17.9869,-46.9078,69.76,52,16,4.59,few clouds
338,Pundaguitan,PH,2022-08-09 01:48:18,6.3711,126.1689,80.56,76,100,5.93,overcast clouds
339,Along,IN,2022-08-09 01:48:18,28.1667,94.7667,83.61,79,96,1.32,overcast clouds
340,Ichinohe,JP,2022-08-09 01:48:18,40.2069,141.3017,73.96,71,100,9.28,overcast clouds
341,Surt,LY,2022-08-09 01:48:19,31.2089,16.5887,80.17,72,0,4.21,clear sky
342,Cabedelo,BR,2022-08-09 01:48:19,-6.9811,-34.8339,74.07,83,1,13.58,clear sky
343,Toora-Khem,RU,2022-08-09 01:48:19,52.4675,96.11,66.15,53,88,0.6,overcast clouds
344,Port-Gentil,GA,2022-08-09 01:48:20,-0.7193,8.7815,73.76,86,100,16.8,light rain
345,Maniitsoq,GL,2022-08-09 01:48:20,65.4167,-52.9,42.04,89,88,7.31,overcast clouds
346,Pocoes,BR,2022-08-09 01:48:21,-14.5297,-40.3653,57.13,91,92,3.13,overcast clouds
347,Paita,PE,2022-08-09 01:48:21,-5.0892,-81.1144,63.03,84,5,13.69,clear sky
348,Usinsk,RU,2022-08-09 01:48:21,65.9939,57.5281,58.53,65,100,8.12,overcast clouds
349,The Valley,AI,2022-08-09 01:48:22,18.217,-63.0578,84.06,78,0,20.11,clear sky
350,Yumen,CN,2022-08-09 01:48:22,40.2833,97.2,73.15,52,76,18.79,broken clouds
351,Road Town,VG,2022-08-09 01:48:25,18.4167,-64.6167,82.49,78,40,12.66,scattered clouds
352,Ramnagar,IN,2022-08-09 01:48:25,29.4,79.1167,83.57,74,99,2.82,overcast clouds
353,Kaduqli,SD,2022-08-09 01:48:26,11.0167,29.7167,69.64,97,100,3.4,moderate rain
354,Kutum,SD,2022-08-09 01:48:26,14.2,24.6667,73.85,68,100,4.5,overcast clouds
355,Morondava,MG,2022-08-09 01:48:26,-20.2833,44.2833,67.98,82,0,4.79,clear sky
356,San Benito,US,2022-08-09 01:48:27,36.6166,-121.0844,77.86,27,0,7.31,clear sky
357,Itoman,JP,2022-08-09 01:48:27,26.1247,127.6694,90.37,74,40,10.36,scattered clouds
358,Zhezkazgan,KZ,2022-08-09 01:48:27,47.8043,67.7144,57.18,77,20,11.18,few clouds
359,Freeport,US,2022-08-09 01:48:28,40.6576,-73.5832,89.58,74,0,14.97,clear sky
360,Cherskiy,RU,2022-08-09 01:48:28,68.75,161.3,69.01,27,100,17.54,overcast clouds
361,Sao Miguel Do Araguaia,BR,2022-08-09 01:48:28,-13.275,-50.1628,80.47,31,20,3.87,few clouds
362,Dekar,BW,2022-08-09 01:48:29,-21.5333,21.9333,51.28,28,5,8.03,clear sky
363,Kavieng,PG,2022-08-09 01:48:29,-2.5744,150.7967,83.73,70,20,10.07,few clouds
364,Zhicheng,CN,2022-08-09 01:48:29,30.2956,111.5047,92.95,59,61,4.0,broken clouds
365,Port Hardy,CA,2022-08-09 01:45:22,50.6996,-127.4199,66.38,63,20,9.22,few clouds
366,Alice Springs,AU,2022-08-09 01:48:30,-23.7,133.8833,65.75,19,5,11.5,clear sky
367,Salym,RU,2022-08-09 01:48:30,60.0625,71.4789,69.73,65,0,4.47,clear sky
368,Nyurba,RU,2022-08-09 01:48:30,63.2842,118.3319,64.74,69,100,7.36,overcast clouds
369,Mandera,KE,2022-08-09 01:48:31,3.9366,41.867,72.48,61,35,14.63,scattered clouds
370,Eucaliptus,BO,2022-08-09 01:48:31,-17.5833,-67.5167,43.52,36,60,11.36,broken clouds
371,Jiwani,PK,2022-08-09 01:48:31,25.05,61.7417,80.69,87,100,6.69,overcast clouds
372,Erzin,TR,2022-08-09 01:48:32,36.9559,36.2,76.14,83,99,2.48,overcast clouds
373,Jequitinhonha,BR,2022-08-09 01:48:32,-16.4339,-41.0033,67.95,68,75,3.62,broken clouds
374,Presidencia Roque Saenz Pena,AR,2022-08-09 01:48:32,-26.7852,-60.4388,53.85,76,64,5.77,broken clouds
375,Rocha,UY,2022-08-09 01:48:26,-34.4833,-54.3333,44.26,87,97,2.26,overcast clouds
376,Lichinga,MZ,2022-08-09 01:48:33,-13.3128,35.2406,59.09,63,20,5.01,few clouds
377,Makakilo City,US,2022-08-09 01:48:33,21.3469,-158.0858,86.32,56,0,18.41,clear sky
378,Monterey,US,2022-08-09 01:48:34,36.2505,-121.2516,84.18,35,6,12.59,clear sky
379,Saint Anthony,US,2022-08-09 01:48:34,45.0205,-93.218,73.02,65,40,9.22,scattered clouds
380,Pativilca,PE,2022-08-09 01:48:34,-10.7,-77.7833,61.05,83,38,8.39,scattered clouds
381,Karakol,KG,2022-08-09 01:48:35,42.4907,78.3936,65.28,57,4,1.66,clear sky
382,Tauranga,NZ,2022-08-09 01:45:01,-37.6861,176.1667,52.93,93,100,3.0,moderate rain
383,Namatanai,PG,2022-08-09 01:48:35,-3.6667,152.4333,84.81,65,23,4.54,few clouds
384,Shubarshi,KZ,2022-08-09 01:48:35,48.5872,57.1869,71.01,45,5,6.85,clear sky
385,Dehloran,IR,2022-08-09 01:48:36,32.6941,47.2679,97.21,15,0,8.81,clear sky
386,Oskemen,KZ,2022-08-09 01:48:36,49.9565,82.6119,62.56,72,100,2.24,moderate rain
387,Mbuji-Mayi,CD,2022-08-09 01:48:36,-6.15,23.6,71.8,35,16,2.42,few clouds
388,Shubarkuduk,KZ,2022-08-09 01:48:37,49.1447,56.4872,71.17,48,22,5.03,few clouds
389,Bom Jesus Do Galho,BR,2022-08-09 01:48:37,-19.8289,-42.3161,64.99,55,53,3.74,broken clouds
390,Quatre Cocos,MU,2022-08-09 01:48:37,-20.2078,57.7625,69.91,75,57,14.88,light rain
391,Kanata,CA,2022-08-09 01:48:38,45.3159,-75.8985,62.51,97,100,12.66,heavy intensity rain
392,Port Lincoln,AU,2022-08-09 01:48:38,-34.7333,135.8667,58.91,47,17,12.41,few clouds
393,Faridpur,BD,2022-08-09 01:48:38,23.6,89.8333,82.71,81,32,20.58,scattered clouds
394,Evensk,RU,2022-08-09 01:48:42,61.95,159.2333,62.15,61,45,5.77,scattered clouds
395,Khonsa,IN,2022-08-09 01:48:42,27.0167,95.5667,77.88,73,100,1.3,overcast clouds
396,Acapulco,MX,2022-08-09 01:48:42,16.8634,-99.8901,81.21,78,100,0.94,overcast clouds
397,Bereznyky,UA,2022-08-09 01:48:43,48.5141,23.2198,62.15,98,100,5.35,overcast clouds
398,Nindiri,NI,2022-08-09 01:48:43,12.0039,-86.1213,75.16,88,40,4.61,scattered clouds
399,Springbok,ZA,2022-08-09 01:48:43,-29.6643,17.8865,49.32,42,41,8.41,scattered clouds
400,Alekseyevsk,RU,2022-08-09 01:48:44,57.8406,108.3492,52.75,82,100,2.82,overcast clouds
401,Pascagoula,US,2022-08-09 01:48:44,30.3658,-88.5561,75.92,97,0,3.44,clear sky
402,Gao,ML,2022-08-09 01:48:44,16.6362,1.637,86.59,46,29,11.3,scattered clouds
403,Weligama,LK,2022-08-09 01:48:45,5.9667,80.4167,78.28,84,100,10.27,overcast clouds
404,Burns Lake,CA,2022-08-09 01:45:22,54.2331,-125.7533,72.82,33,0,0.11,clear sky
405,Santa Cruz Cabralia,BR,2022-08-09 01:48:45,-16.2781,-39.0247,66.43,94,20,3.44,few clouds
406,Diego De Almagro,CL,2022-08-09 01:48:45,-26.3667,-70.05,55.47,36,0,2.89,clear sky
407,Teguldet,RU,2022-08-09 01:48:46,57.3064,88.1667,67.35,64,9,4.99,clear sky
408,Ambilobe,MG,2022-08-09 01:46:32,-13.2,49.05,62.82,88,11,3.6,few clouds
409,Batagay,RU,2022-08-09 01:48:46,67.6333,134.6333,72.14,46,50,2.19,scattered clouds
410,Baherden,TM,2022-08-09 01:48:47,38.4362,57.4316,83.95,27,0,4.97,clear sky
411,San Cristobal,VE,2022-08-09 01:48:47,7.7669,-72.225,77.18,93,58,2.71,broken clouds
412,Krasnoselkup,RU,2022-08-09 01:48:47,65.7,82.4667,74.16,61,0,10.25,clear sky
413,Arlit,NE,2022-08-09 01:48:48,18.7369,7.3853,87.57,43,100,15.64,light rain
414,Hua Hin,TH,2022-08-09 01:48:48,12.5707,99.9588,77.02,100,75,0.0,light rain
415,Kununurra,AU,2022-08-09 01:48:48,-15.7667,128.7333,87.78,25,3,10.36,clear sky
416,Algiers,DZ,2022-08-09 01:45:34,36.7525,3.042,71.42,73,20,2.3,few clouds
417,Odweyne,SO,2022-08-09 01:48:49,9.4092,45.064,73.94,49,94,18.99,overcast clouds
418,Methoni,GR,2022-08-09 01:48:49,36.8197,21.7049,78.22,52,0,8.93,clear sky
419,Te Anau,NZ,2022-08-09 01:48:49,-45.4167,167.7167,34.83,82,17,0.96,few clouds
420,Sur,OM,2022-08-09 01:48:50,22.5667,59.5289,89.67,52,100,4.72,overcast clouds
421,Walvis Bay,NA,2022-08-09 01:48:50,-22.9575,14.5053,53.1,100,35,8.05,scattered clouds
422,Nabire,ID,2022-08-09 01:48:50,-3.3667,135.4833,75.06,95,100,4.65,overcast clouds
423,Somerset East,ZA,2022-08-09 01:48:51,-32.7217,25.588,50.85,79,100,6.29,overcast clouds
424,Moerai,PF,2022-08-09 01:48:51,-22.4333,-151.3333,71.29,72,94,27.22,overcast clouds
425,Bubaque,GW,2022-08-09 01:48:52,11.2833,-15.8333,79.41,83,65,13.02,light rain
426,Kyabe,TD,2022-08-09 01:48:52,9.4515,18.9449,71.31,92,34,3.85,scattered clouds
427,Minatitlan,MX,2022-08-09 01:48:52,17.9833,-94.5167,77.36,82,81,7.07,broken clouds
428,Rehoboth,NA,2022-08-09 01:48:52,-23.3167,17.0833,50.67,31,14,1.36,few clouds
429,Clyde River,CA,2022-08-09 01:48:53,70.4692,-68.5914,44.83,70,100,17.27,overcast clouds
430,Verkh-Tula,RU,2022-08-09 01:48:53,54.8839,82.7762,60.58,100,0,6.71,clear sky
431,Arbazh,RU,2022-08-09 01:48:53,57.6804,48.3065,63.55,89,100,3.15,overcast clouds
432,Ahipara,NZ,2022-08-09 01:48:54,-35.1667,173.1667,58.44,79,7,4.23,clear sky
433,Lukulu,ZM,2022-08-09 01:48:54,-14.3707,23.242,54.52,30,0,6.24,clear sky
434,Vila Franca Do Campo,PT,2022-08-09 01:48:54,37.7167,-25.4333,70.21,90,47,5.14,scattered clouds
435,Tsovazard,AM,2022-08-09 01:48:55,40.4709,45.0588,56.32,93,88,4.56,overcast clouds
436,Dire Dawa,ET,2022-08-09 01:48:55,9.5931,41.8661,70.0,70,100,8.97,light rain
437,Shadegan,IR,2022-08-09 01:48:55,30.6497,48.6647,93.15,14,0,14.52,clear sky
438,Oume,JP,2022-08-09 01:48:56,35.7839,139.2431,95.02,49,40,12.66,scattered clouds
439,Solnechnyy,RU,2022-08-09 01:48:56,50.7214,136.6319,70.97,45,42,10.65,scattered clouds
440,Nouadhibou,MR,2022-08-09 01:48:56,20.931,-17.0347,72.63,85,4,12.39,clear sky
441,Buala,SB,2022-08-09 01:48:57,-8.145,159.5921,85.19,67,18,5.1,few clouds
442,Tanout,NE,2022-08-09 01:48:57,14.9709,8.8879,77.7,60,100,9.48,overcast clouds
443,Saint-Leu,RE,2022-08-09 01:48:57,-21.15,55.2833,65.32,74,10,10.47,clear sky
444,Corinth,GR,2022-08-09 01:48:58,37.9407,22.9573,83.89,52,0,12.62,clear sky
445,Tobermory,CA,2022-08-09 01:47:13,45.2501,-81.6665,59.54,85,92,19.95,overcast clouds
446,Viedma,AR,2022-08-09 01:48:58,-40.8135,-62.9967,43.88,70,91,8.19,overcast clouds
447,Sakakah,SA,2022-08-09 01:48:58,29.9697,40.2064,96.37,27,3,11.9,clear sky
448,Hereford,GB,2022-08-09 01:48:59,52.0568,-2.7148,61.05,81,2,5.55,clear sky
449,El Bordo,CO,2022-08-09 01:48:59,2.117,-76.9821,67.41,89,85,2.24,overcast clouds
450,Okha,RU,2022-08-09 01:48:59,53.5739,142.9478,60.44,96,100,5.88,overcast clouds
451,Monte Escobedo,MX,2022-08-09 01:49:00,22.3,-103.5833,64.15,50,99,3.0,overcast clouds
452,Iqaluit,CA,2022-08-09 01:49:00,63.7506,-68.5145,47.93,81,20,2.3,few clouds
453,Bon Accord,CA,2022-08-09 01:49:00,53.8335,-113.4187,71.15,57,0,5.79,clear sky
454,Lata,PT,2022-08-09 01:49:01,40.1629,-8.3327,60.31,90,0,2.53,clear sky
455,Lucapa,AO,2022-08-09 01:49:01,-8.4192,20.7447,64.27,31,2,1.28,clear sky
456,Bahia Honda,CU,2022-08-09 01:49:01,22.9036,-83.1592,80.28,83,9,8.79,heavy intensity rain
457,Montrose,US,2022-08-09 01:49:02,38.4166,-108.2673,81.81,34,9,4.88,clear sky
458,Acarau,BR,2022-08-09 01:49:02,-2.8856,-40.12,76.46,81,4,13.58,clear sky
459,Ugoofaaru,MV,2022-08-09 01:49:02,5.6667,73.0,81.1,81,100,16.04,overcast clouds
460,Lagoa,PT,2022-08-09 01:49:03,39.05,-27.9833,73.02,79,3,13.53,clear sky
461,Dawei,MM,2022-08-09 01:49:03,14.0833,98.2,76.78,87,100,1.97,overcast clouds
462,Ferrol,ES,2022-08-09 01:49:04,43.4832,-8.2369,68.68,82,0,9.37,clear sky
463,Fort Wellington,GY,2022-08-09 01:49:04,6.4,-57.6,78.73,86,100,8.41,overcast clouds
464,Kalmunai,LK,2022-08-09 01:49:04,7.4167,81.8167,80.15,62,85,5.28,overcast clouds
465,Nanakuli,US,2022-08-09 01:49:04,21.3906,-158.1547,87.75,51,0,18.41,clear sky
466,Flin Flon,CA,2022-08-09 01:49:05,54.7682,-101.865,62.19,84,73,15.77,broken clouds
467,Jieshi,CN,2022-08-09 01:49:05,22.8134,115.8257,82.27,81,100,21.12,overcast clouds
468,Tashla,RU,2022-08-09 01:49:05,51.7716,52.7427,70.34,61,100,6.2,overcast clouds
469,Stony Plain,CA,2022-08-09 01:49:06,53.5334,-114.0021,69.53,43,0,11.5,clear sky
470,Taltal,CL,2022-08-09 01:49:06,-25.4,-70.4833,60.39,62,0,4.99,clear sky
471,Ixtapa,MX,2022-08-09 01:49:06,20.7,-105.2,79.12,90,98,1.52,overcast clouds
472,Uglovka,RU,2022-08-09 01:49:07,58.2392,33.5108,53.94,87,99,5.01,overcast clouds
473,Aksu,CN,2022-08-09 01:49:09,41.1231,80.2644,78.94,45,100,1.61,overcast clouds
474,Half Moon Bay,US,2022-08-09 01:48:38,37.4636,-122.4286,77.58,72,20,23.02,few clouds
475,Sebring,US,2022-08-09 01:49:09,27.4956,-81.4409,78.75,97,0,5.75,clear sky
476,Bam,IR,2022-08-09 01:49:09,29.106,58.357,87.21,17,4,8.84,clear sky
477,Boa Vista,BR,2022-08-09 01:48:29,2.8197,-60.6733,85.98,62,0,4.61,clear sky
478,Ola,RU,2022-08-09 01:49:10,59.5833,151.2833,79.14,59,81,1.52,broken clouds
479,Suntar,RU,2022-08-09 01:49:10,62.1444,117.6319,63.99,73,100,7.67,overcast clouds
480,Benin,BJ,2022-08-09 01:49:10,9.5,2.25,71.01,98,100,4.0,overcast clouds
481,Kirkwall,GB,2022-08-09 01:49:11,58.9848,-2.9587,58.96,100,40,1.14,light rain
482,Mpraeso,GH,2022-08-09 01:49:11,6.5932,-0.7346,66.96,93,100,4.09,overcast clouds
483,Puerto El Triunfo,SV,2022-08-09 01:49:11,13.2833,-88.55,81.52,83,100,2.51,moderate rain
484,Quebo,GW,2022-08-09 01:49:12,11.3333,-14.9333,74.23,96,91,2.84,overcast clouds
485,Santona,ES,2022-08-09 01:44:43,43.4439,-3.4576,70.59,70,12,4.5,few clouds
486,Mount Gambier,AU,2022-08-09 01:49:12,-37.8333,140.7667,55.74,60,5,5.01,clear sky
487,Nouakchott,MR,2022-08-09 01:49:12,18.0858,-15.9785,80.53,84,0,17.31,clear sky
488,Sinnamary,GF,2022-08-09 01:49:13,5.3833,-52.95,79.25,85,95,10.27,overcast clouds
489,Dwarka,IN,2022-08-09 01:49:13,22.2394,68.9678,81.46,86,100,8.1,overcast clouds
490,Bambanglipuro,ID,2022-08-09 01:49:13,-7.95,110.2833,80.94,71,49,11.34,scattered clouds
491,Fare,PF,2022-08-09 01:49:14,-16.7,-151.0167,76.48,62,33,15.12,scattered clouds
492,Lypova Dolyna,UA,2022-08-09 01:49:14,50.5643,33.7979,61.38,95,73,7.2,broken clouds
493,Asau,RO,2022-08-09 01:49:14,46.4333,26.4,65.32,87,4,3.36,light rain
494,Moose Factory,CA,2022-08-09 01:49:15,51.2585,-80.6094,59.0,77,0,6.91,clear sky
495,Nuuk,GL,2022-08-09 01:49:15,64.1835,-51.7216,39.81,100,100,8.05,overcast clouds
496,Norilsk,RU,2022-08-09 01:49:15,69.3535,88.2027,65.43,81,12,4.34,light rain
497,Fallon,US,2022-08-09 01:49:16,39.4735,-118.7774,80.47,47,100,6.91,overcast clouds
498,Dumas,US,2022-08-09 01:49:16,35.8656,-101.9732,75.61,83,40,0.0,scattered clouds
499,Port Blair,IN,2022-08-09 01:49:16,11.6667,92.75,82.44,83,75,6.91,mist
500,Gombong,ID,2022-08-09 01:49:20,-7.6072,109.5142,80.89,71,30,6.91,scattered clouds
501,Antofagasta,CL,2022-08-09 01:48:43,-23.65,-70.4,54.68,70,42,4.16,scattered clouds
502,Gold Coast,AU,2022-08-09 01:49:21,-28.0,153.4333,71.01,60,0,9.22,clear sky
503,Pombas,CV,2022-08-09 01:49:21,17.1503,-25.0201,76.78,77,97,5.14,overcast clouds
504,Toucheng,TW,2022-08-09 01:49:21,24.8592,121.8233,97.09,62,1,10.51,clear sky
505,Changde,CN,2022-08-09 01:49:22,29.0464,111.6783,95.92,54,100,5.7,overcast clouds
506,Grand Bend,CA,2022-08-09 01:49:22,43.3168,-81.7498,69.22,91,100,17.0,overcast clouds
507,Kyaukse,MM,2022-08-09 01:49:22,21.6,96.1333,78.85,83,99,3.13,light rain
508,Senador Jose Porfirio,BR,2022-08-09 01:49:23,-2.5908,-51.9542,76.64,71,37,2.26,scattered clouds
509,Lazurne,UA,2022-08-09 01:49:23,46.084,32.5295,74.8,53,0,12.12,clear sky
510,Guerrero Negro,MX,2022-08-09 01:49:23,27.9769,-114.0611,77.31,72,14,15.43,few clouds
511,Biloela,AU,2022-08-09 01:49:24,-24.4167,150.5,64.9,32,0,7.9,clear sky
512,Baijiantan,CN,2022-08-09 01:49:24,45.6333,85.1833,87.67,32,52,9.6,broken clouds
513,Chachapoyas,PE,2022-08-09 01:49:24,-6.2317,-77.869,52.38,95,31,3.98,scattered clouds
514,Guaratuba,BR,2022-08-09 01:49:25,-25.8828,-48.5747,62.55,95,100,4.18,light rain
515,Naze,JP,2022-08-09 01:49:25,28.3667,129.4833,85.12,69,89,6.31,overcast clouds
516,Doljesti,RO,2022-08-09 01:49:26,47.0333,26.9833,66.47,88,7,5.66,clear sky
517,Suozhen,CN,2022-08-09 01:49:26,36.9539,118.1047,72.97,90,100,13.98,overcast clouds
518,Karratha,AU,2022-08-09 01:49:26,-20.7377,116.8463,74.66,33,83,16.04,broken clouds
519,Balkhash,KZ,2022-08-09 01:49:27,46.844,74.9804,66.81,68,0,8.95,clear sky
520,Wanning,CN,2022-08-09 01:49:27,18.8003,110.3967,82.98,85,100,12.53,overcast clouds
521,Cockburn Town,TC,2022-08-09 01:49:27,21.4612,-71.1419,81.93,87,100,22.64,overcast clouds
522,Lokosovo,RU,2022-08-09 01:49:28,61.1333,74.8167,70.14,65,0,4.52,clear sky
523,Kiunga,PG,2022-08-09 01:49:28,-6.1219,141.2906,83.59,70,100,5.35,overcast clouds
